ecad_id,Asset_id,Program/product,term,Rate/margin,Disbursment Data ( start MTG Date),Completion Data ( Closing MTG Date),Initial Borrow capital,Loan to Value,Monthly repayment,Next due payment date,Monthly capital repayment with zero interest,Months already paid,Months due paid,Property Valuation,Customer Initial deposit
1701433117,10000693,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,68670,0.7500,£461.49,01/02/2023,£190.76,349,11,91560,22890
1701433118,10000694,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,68685,0.7500,£461.59,01/02/2023,£190.80,349,11,91580,22895
1701433120,10000695,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,68700,0.7500,£461.69,01/02/2023,£190.84,349,11,91600,22900
1701433121,10000696,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,68715,0.7500,£461.79,01/02/2023,£190.88,349,11,91620,22905
1701433122,10000697,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,68730,0.7500,£461.89,01/02/2023,£190.92,349,11,91640,22910
1701433123,10000698,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,68745,0.7500,£461.99,01/02/2023,£190.96,349,11,91660,22915
1701433124,10000699,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,68760,0.7500,£462.09,01/02/2023,£191.01,349,11,91680,22920
1701433125,10000700,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,68775,0.7500,£462.19,01/02/2023,£191.05,349,11,91700,22925
1701433126,10000701,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,68790,0.7500,£462.30,01/02/2023,£191.09,349,11,91720,22930
1701433127,10000702,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,68805,0.7500,£462.40,01/02/2023,£191.13,349,11,91740,22935
1701433128,10000703,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,68820,0.7500,£462.50,01/02/2023,£191.17,349,11,91760,22940
1701433129,10000704,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,68835,0.7500,£462.60,01/02/2023,£191.21,349,11,91780,22945
1701433130,10000705,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,68850,0.7500,£462.70,01/02/2023,£191.26,349,11,91800,22950
1701433131,10000706,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,68865,0.7500,£462.80,01/02/2023,£191.30,349,11,91820,22955
1701433132,10000707,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,68880,0.7500,£462.90,01/02/2023,£191.34,349,11,91840,22960
1701433179,10000708,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,68895,0.7500,£463.00,01/02/2023,£191.38,349,11,91860,22965
1701433180,10000709,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,68910,0.7500,£463.10,01/02/2023,£191.42,349,11,91880,22970
1701433181,10000710,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,68925,0.7500,£463.20,01/02/2023,£191.46,349,11,91900,22975
1701433182,10000711,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,68940,0.7500,£463.30,01/02/2023,£191.51,349,11,91920,22980
1701433183,10000712,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,68955,0.7500,£463.40,01/02/2023,£191.55,349,11,91940,22985
1701433185,10000713,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,68970,0.7500,£463.51,01/02/2023,£191.59,349,11,91960,22990
1701433186,10000714,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,68985,0.7500,£463.61,01/02/2023,£191.63,349,11,91980,22995
1701433187,10000715,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69000,0.7500,£463.71,01/02/2023,£191.67,349,11,92000,23000
1701433188,10000716,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69015,0.7500,£463.81,01/02/2023,£191.71,349,11,92020,23005
1701433189,10000717,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69030,0.7500,£463.91,01/02/2023,£191.76,349,11,92040,23010
1701433190,10000718,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69045,0.7500,£464.01,01/02/2023,£191.80,349,11,92060,23015
1701433191,10000719,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69060,0.7500,£464.11,01/02/2023,£191.84,349,11,92080,23020
1701433192,10000720,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69075,0.7500,£464.21,01/02/2023,£191.88,349,11,92100,23025
1701433193,10000721,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69090,0.7500,£464.31,01/02/2023,£191.92,349,11,92120,23030
1701433194,10000722,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69105,0.7500,£464.41,01/02/2023,£191.96,349,11,92140,23035
1701433195,10000723,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69120,0.7500,£464.51,01/02/2023,£192.01,349,11,92160,23040
1701433196,10000724,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69135,0.7500,£464.61,01/02/2023,£192.05,349,11,92180,23045
1701433197,10000725,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69150,0.7500,£464.72,01/02/2023,£192.09,349,11,92200,23050
1701433198,10000726,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69165,0.7500,£464.82,01/02/2023,£192.13,349,11,92220,23055
1701433199,10000727,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69180,0.7500,£464.92,01/02/2023,£192.17,349,11,92240,23060
1701433200,10000728,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69195,0.7500,£465.02,01/02/2023,£192.21,349,11,92260,23065
1701433212,10000729,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69210,0.7500,£465.12,01/02/2023,£192.26,349,11,92280,23070
1701433213,10000730,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69225,0.7500,£465.22,01/02/2023,£192.30,349,11,92300,23075
1701433214,10000731,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69240,0.7500,£465.32,01/02/2023,£192.34,349,11,92320,23080
1701433215,10000732,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69255,0.7500,£465.42,01/02/2023,£192.38,349,11,92340,23085
1701433216,10000733,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69270,0.7500,£465.52,01/02/2023,£192.42,349,11,92360,23090
1701433217,10000734,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69285,0.7500,£465.62,01/02/2023,£192.46,349,11,92380,23095
1701433218,10000735,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69300,0.7500,£465.72,01/02/2023,£192.51,349,11,92400,23100
1701433219,10000736,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69315,0.7500,£465.82,01/02/2023,£192.55,349,11,92420,23105
1701433220,10000737,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69330,0.7500,£465.92,01/02/2023,£192.59,349,11,92440,23110
1701433221,10000738,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69345,0.7500,£466.03,01/02/2023,£192.63,349,11,92460,23115
1701433222,10000739,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69360,0.7500,£466.13,01/02/2023,£192.67,349,11,92480,23120
1701433223,10000740,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69375,0.7500,£466.23,01/02/2023,£192.71,349,11,92500,23125
1701433224,10000741,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69390,0.7500,£466.33,01/02/2023,£192.76,349,11,92520,23130
1701433234,10000742,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69405,0.7500,£466.43,01/02/2023,£192.80,349,11,92540,23135
1701433235,10000743,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69420,0.7500,£466.53,01/02/2023,£192.84,349,11,92560,23140
1701433236,10000744,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69435,0.7500,£466.63,01/02/2023,£192.88,349,11,92580,23145
1701433237,10000745,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69450,0.7500,£466.73,01/02/2023,£192.92,349,11,92600,23150
1701433238,10000746,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69465,0.7500,£466.83,01/02/2023,£192.96,349,11,92620,23155
1701433245,10000747,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69480,0.7500,£466.93,01/02/2023,£193.01,349,11,92640,23160
1701433246,10000748,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69495,0.7500,£467.03,01/02/2023,£193.05,349,11,92660,23165
1701433247,10000749,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69510,0.7500,£467.13,01/02/2023,£193.09,349,11,92680,23170
1701433248,10000750,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69525,0.7500,£467.24,01/02/2023,£193.13,349,11,92700,23175
1701433249,10000751,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69540,0.7500,£467.34,01/02/2023,£193.17,349,11,92720,23180
1701433250,10000752,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69555,0.7500,£467.44,01/02/2023,£193.21,349,11,92740,23185
1701433251,10000753,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69570,0.7500,£467.54,01/02/2023,£193.26,349,11,92760,23190
1701433253,10000754,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69585,0.7500,£467.64,01/02/2023,£193.30,349,11,92780,23195
1701433255,10000755,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69600,0.7500,£467.74,01/02/2023,£193.34,349,11,92800,23200
1701433256,10000756,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69615,0.7500,£467.84,01/02/2023,£193.38,349,11,92820,23205
1701433257,10000757,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69630,0.7500,£467.94,01/02/2023,£193.42,349,11,92840,23210
1701433258,10000758,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69645,0.7500,£468.04,01/02/2023,£193.46,349,11,92860,23215
1701433259,10000759,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69660,0.7500,£468.14,01/02/2023,£193.51,349,11,92880,23220
1701433260,10000760,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69675,0.7500,£468.24,01/02/2023,£193.55,349,11,92900,23225
1701433261,10000761,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69690,0.7500,£468.34,01/02/2023,£193.59,349,11,92920,23230
1701433262,10000762,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69705,0.7500,£468.44,01/02/2023,£193.63,349,11,92940,23235
1701433263,10000763,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69720,0.7500,£468.55,01/02/2023,£193.67,349,11,92960,23240
1701433264,10000764,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69735,0.7500,£468.65,01/02/2023,£193.71,349,11,92980,23245
1701433265,10000765,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69750,0.7500,£468.75,01/02/2023,£193.76,349,11,93000,23250
1701433266,10000766,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69765,0.7500,£468.85,01/02/2023,£193.80,349,11,93020,23255
1701433267,10000767,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69780,0.7500,£468.95,01/02/2023,£193.84,349,11,93040,23260
1701433271,10000768,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69795,0.7500,£469.05,01/02/2023,£193.88,349,11,93060,23265
1701433272,10000769,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69810,0.7500,£469.15,01/02/2023,£193.92,349,11,93080,23270
1701433273,10000770,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69825,0.7500,£469.25,01/02/2023,£193.96,349,11,93100,23275
1701433275,10000771,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69840,0.7500,£469.35,01/02/2023,£194.01,349,11,93120,23280
1701433276,10000772,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69855,0.7500,£469.45,01/02/2023,£194.05,349,11,93140,23285
1701433277,10000773,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69870,0.7500,£469.55,01/02/2023,£194.09,349,11,93160,23290
1701433278,10000774,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69885,0.7500,£469.65,01/02/2023,£194.13,349,11,93180,23295
1701433279,10000775,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69900,0.7500,£469.76,01/02/2023,£194.17,349,11,93200,23300
1701433280,10000776,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69915,0.7500,£469.86,01/02/2023,£194.21,349,11,93220,23305
1701433281,10000777,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69930,0.7500,£469.96,01/02/2023,£194.26,349,11,93240,23310
1701433283,10000778,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69945,0.7500,£470.06,01/02/2023,£194.30,349,11,93260,23315
1701433284,10000779,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69960,0.7500,£470.16,01/02/2023,£194.34,349,11,93280,23320
1701433285,10000780,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69975,0.7500,£470.26,01/02/2023,£194.38,349,11,93300,23325
1701433286,10000781,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,69990,0.7500,£470.36,01/02/2023,£194.42,349,11,93320,23330
1701433287,10000782,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70005,0.7500,£470.46,01/02/2023,£194.46,349,11,93340,23335
1701433302,10000783,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70020,0.7500,£470.56,01/02/2023,£194.51,349,11,93360,23340
1701433303,10000784,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70035,0.7500,£470.66,01/02/2023,£194.55,349,11,93380,23345
1701433304,10000785,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70050,0.7500,£470.76,01/02/2023,£194.59,349,11,93400,23350
1701433307,10000786,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70065,0.7500,£470.86,01/02/2023,£194.63,349,11,93420,23355
1701433308,10000787,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70080,0.7500,£470.96,01/02/2023,£194.67,349,11,93440,23360
1701433309,10000788,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70095,0.7500,£471.07,01/02/2023,£194.71,349,11,93460,23365
1701433310,10000789,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70110,0.7500,£471.17,01/02/2023,£194.76,349,11,93480,23370
1701433311,10000790,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70125,0.7500,£471.27,01/02/2023,£194.80,349,11,93500,23375
1701433312,10000791,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70140,0.7500,£471.37,01/02/2023,£194.84,349,11,93520,23380
1701433327,10000792,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70155,0.7500,£471.47,01/02/2023,£194.88,349,11,93540,23385
1701433329,10000793,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70170,0.7500,£471.57,01/02/2023,£194.92,349,11,93560,23390
1701433331,10000794,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70185,0.7500,£471.67,01/02/2023,£194.96,349,11,93580,23395
1701433332,10000795,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70200,0.7500,£471.77,01/02/2023,£195.01,349,11,93600,23400
1701433333,10000796,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70215,0.7500,£471.87,01/02/2023,£195.05,349,11,93620,23405
1701433337,10000797,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70230,0.7500,£471.97,01/02/2023,£195.09,349,11,93640,23410
1701433338,10000798,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70245,0.7500,£472.07,01/02/2023,£195.13,349,11,93660,23415
1701433339,10000799,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70260,0.7500,£472.17,01/02/2023,£195.17,349,11,93680,23420
1701433340,10000800,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70275,0.7500,£472.28,01/02/2023,£195.21,349,11,93700,23425
1701433342,10000801,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70290,0.7500,£472.38,01/02/2023,£195.26,349,11,93720,23430
1701433343,10000802,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70305,0.7500,£472.48,01/02/2023,£195.30,349,11,93740,23435
1701433345,10000803,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70320,0.7500,£472.58,01/02/2023,£195.34,349,11,93760,23440
1701433346,10000804,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70335,0.7500,£472.68,01/02/2023,£195.38,349,11,93780,23445
1701433348,10000805,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70350,0.7500,£472.78,01/02/2023,£195.42,349,11,93800,23450
1701433349,10000806,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70365,0.7500,£472.88,01/02/2023,£195.46,349,11,93820,23455
1701433350,10000807,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70380,0.7500,£472.98,01/02/2023,£195.51,349,11,93840,23460
1701433351,10000808,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70395,0.7500,£473.08,01/02/2023,£195.55,349,11,93860,23465
1701433352,10000809,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70410,0.7500,£473.18,01/02/2023,£195.59,349,11,93880,23470
1701433354,10000810,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70425,0.7500,£473.28,01/02/2023,£195.63,349,11,93900,23475
1701433355,10000811,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70440,0.7500,£473.38,01/02/2023,£195.67,349,11,93920,23480
1701433356,10000812,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70455,0.7500,£473.49,01/02/2023,£195.71,349,11,93940,23485
1701433357,10000813,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70470,0.7500,£473.59,01/02/2023,£195.76,349,11,93960,23490
1701433358,10000814,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70485,0.7500,£473.69,01/02/2023,£195.80,349,11,93980,23495
1701433383,10000815,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70500,0.7500,£473.79,01/02/2023,£195.84,349,11,94000,23500
1701433384,10000816,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70515,0.7500,£473.89,01/02/2023,£195.88,349,11,94020,23505
1701433385,10000817,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70530,0.7500,£473.99,01/02/2023,£195.92,349,11,94040,23510
1701433386,10000818,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70545,0.7500,£474.09,01/02/2023,£195.96,349,11,94060,23515
1701433387,10000819,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70560,0.7500,£474.19,01/02/2023,£196.01,349,11,94080,23520
1701433388,10000820,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70575,0.7500,£474.29,01/02/2023,£196.05,349,11,94100,23525
1701433389,10000821,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70590,0.7500,£474.39,01/02/2023,£196.09,349,11,94120,23530
1701433390,10000822,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70605,0.7500,£474.49,01/02/2023,£196.13,349,11,94140,23535
1701433391,10000823,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70620,0.7500,£474.59,01/02/2023,£196.17,349,11,94160,23540
1701433392,10000824,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70635,0.7500,£474.69,01/02/2023,£196.21,349,11,94180,23545
1701433393,10000825,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70650,0.7500,£474.80,01/02/2023,£196.26,349,11,94200,23550
1701433429,10000826,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70665,0.7500,£474.90,01/02/2023,£196.30,349,11,94220,23555
1701433441,10000827,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70680,0.7500,£475.00,01/02/2023,£196.34,349,11,94240,23560
1701433442,10000828,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70695,0.7500,£475.10,01/02/2023,£196.38,349,11,94260,23565
1701433443,10000829,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70710,0.7500,£475.20,01/02/2023,£196.42,349,11,94280,23570
1701433478,10000830,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70725,0.7500,£475.30,01/02/2023,£196.46,349,11,94300,23575
1701433512,10000831,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70740,0.7500,£475.40,01/02/2023,£196.51,349,11,94320,23580
1701433513,10000832,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70755,0.7500,£475.50,01/02/2023,£196.55,349,11,94340,23585
1701433514,10000833,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70770,0.7500,£475.60,01/02/2023,£196.59,349,11,94360,23590
1701433515,10000834,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70785,0.7500,£475.70,01/02/2023,£196.63,349,11,94380,23595
1701433516,10000835,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70800,0.7500,£475.80,01/02/2023,£196.67,349,11,94400,23600
1701433517,10000836,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70815,0.7500,£475.90,01/02/2023,£196.71,349,11,94420,23605
1701433518,10000837,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70830,0.7500,£476.01,01/02/2023,£196.76,349,11,94440,23610
1701433519,10000838,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70845,0.7500,£476.11,01/02/2023,£196.80,349,11,94460,23615
1701433521,10000839,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70860,0.7500,£476.21,01/02/2023,£196.84,349,11,94480,23620
1701433522,10000840,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70875,0.7500,£476.31,01/02/2023,£196.88,349,11,94500,23625
1701433523,10000841,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70890,0.7500,£476.41,01/02/2023,£196.92,349,11,94520,23630
1701433524,10000842,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70905,0.7500,£476.51,01/02/2023,£196.96,349,11,94540,23635
1701433525,10000843,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70920,0.7500,£476.61,01/02/2023,£197.01,349,11,94560,23640
1701433526,10000844,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70935,0.7500,£476.71,01/02/2023,£197.05,349,11,94580,23645
1701433527,10000845,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70950,0.7500,£476.81,01/02/2023,£197.09,349,11,94600,23650
1701433528,10000846,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70965,0.7500,£476.91,01/02/2023,£197.13,349,11,94620,23655
1701433529,10000847,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70980,0.7500,£477.01,01/02/2023,£197.17,349,11,94640,23660
1701433530,10000848,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,70995,0.7500,£477.11,01/02/2023,£197.21,349,11,94660,23665
1701433531,10000849,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,71010,0.7500,£477.21,01/02/2023,£197.26,349,11,94680,23670
1701433532,10000850,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,71025,0.7500,£477.32,01/02/2023,£197.30,349,11,94700,23675
1701433533,10000851,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,71040,0.7500,£477.42,01/02/2023,£197.34,349,11,94720,23680
1701433534,10000852,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,71055,0.7500,£477.52,01/02/2023,£197.38,349,11,94740,23685
1701433535,10000853,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,71070,0.7500,£477.62,01/02/2023,£197.42,349,11,94760,23690
1701433536,10000854,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,71085,0.7500,£477.72,01/02/2023,£197.46,349,11,94780,23695
1701433537,10000855,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,71100,0.7500,£477.82,01/02/2023,£197.51,349,11,94800,23700
1701433538,10000856,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,71115,0.7500,£477.92,01/02/2023,£197.55,349,11,94820,23705
1701433539,10000857,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,71130,0.7500,£478.02,01/02/2023,£197.59,349,11,94840,23710
1701433540,10000858,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,71145,0.7500,£478.12,01/02/2023,£197.63,349,11,94860,23715
1701433541,10000859,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,71160,0.7500,£478.22,01/02/2023,£197.67,349,11,94880,23720
1701433542,10000860,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,71175,0.7500,£478.32,01/02/2023,£197.71,349,11,94900,23725
1701433543,10000861,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,71190,0.7500,£478.42,01/02/2023,£197.76,349,11,94920,23730
