ecad_id,Asset_id,Program/product,term,Mortgage Outstanding Balance,Rate/margin,Disbursment Data ( start MTG Date),Completion Data ( Closing MTG Date),Initial Borrow capital,Loan to Value,Monthly repayment,Next due payment date,Monthly capital repayment with zero interest,Months already paid,Months due paid,Property Valuation,Customer Initial deposit
1701576810,,,,,,,,,,,,,,,,
1701576812,,,,,,,,,,,,,,,,
1701576813,,,,,,,,,,,,,,,,
1701576814,,,,,,,,,,,,,,,,
1701576815,,,,,,,,,,,,,,,,
1701576816,,,,,,,,,,,,,,,,
1701576818,,,,,,,,,,,,,,,,
1701576823,,,,,,,,,,,,,,,,
1701576825,,,,,,,,,,,,,,,,
1701576835,,,,,,,,,,,,,,,,
1701576837,,,,,,,,,,,,,,,,
1701576838,,,,,,,,,,,,,,,,
1701576839,,,,,,,,,,,,,,,,
1701576840,,,,,,,,,,,,,,,,
1701576854,,,,,,,,,,,,,,,,
1701576857,,,,,,,,,,,,,,,,
1701576858,,,,,,,,,,,,,,,,
1701576859,,,,,,,,,,,,,,,,
1701576860,,,,,,,,,,,,,,,,
1701576861,,,,,,,,,,,,,,,,
1701576862,,,,,,,,,,,,,,,,
1701576863,,,,,,,,,,,,,,,,
1701576864,,,,,,,,,,,,,,,,
1701576865,,,,,,,,,,,,,,,,
1701576867,,,,,,,,,,,,,,,,
1701576868,,,,,,,,,,,,,,,,
1701576869,,,,,,,,,,,,,,,,
1701576870,,,,,,,,,,,,,,,,
1701576871,,,,,,,,,,,,,,,,
1701576872,,,,,,,,,,,,,,,,
1701576873,,,,,,,,,,,,,,,,
1701576874,,,,,,,,,,,,,,,,
1701576875,,,,,,,,,,,,,,,,
1701576878,,,,,,,,,,,,,,,,
1701576879,,,,,,,,,,,,,,,,
1701576880,,,,,,,,,,,,,,,,
1701576881,,,,,,,,,,,,,,,,
1701576882,,,,,,,,,,,,,,,,
1701576883,,,,,,,,,,,,,,,,
1701576884,,,,,,,,,,,,,,,,
1701576885,,,,,,,,,,,,,,,,
1701576886,,,,,,,,,,,,,,,,
1701576890,,,,,,,,,,,,,,,,
1701576891,,,,,,,,,,,,,,,,
1701576892,,,,,,,,,,,,,,,,
1701576893,,,,,,,,,,,,,,,,
1701576894,,,,,,,,,,,,,,,,
1701576914,,,,,,,,,,,,,,,,
1701576915,,,,,,,,,,,,,,,,
1701576916,,,,,,,,,,,,,,,,
1701576917,,,,,,,,,,,,,,,,
1701576918,,,,,,,,,,,,,,,,
1701576919,,,,,,,,,,,,,,,,
1701576924,,,,,,,,,,,,,,,,
1701576925,,,,,,,,,,,,,,,,
1701576926,,,,,,,,,,,,,,,,
1701576927,,,,,,,,,,,,,,,,
1701576928,,,,,,,,,,,,,,,,
1701576929,,,,,,,,,,,,,,,,
1701576930,,,,,,,,,,,,,,,,
1701576931,,,,,,,,,,,,,,,,
1701576932,,,,,,,,,,,,,,,,
1701576933,,,,,,,,,,,,,,,,
1701576934,,,,,,,,,,,,,,,,
1701576935,,,,,,,,,,,,,,,,
1701576936,,,,,,,,,,,,,,,,
1701576938,,,,,,,,,,,,,,,,
1701576939,,,,,,,,,,,,,,,,
1701576940,,,,,,,,,,,,,,,,
1701576941,,,,,,,,,,,,,,,,
1701576942,,,,,,,,,,,,,,,,
1701576943,,,,,,,,,,,,,,,,
1701576944,,,,,,,,,,,,,,,,
1701576945,,,,,,,,,,,,,,,,
1701576946,,,,,,,,,,,,,,,,
1701576947,,,,,,,,,,,,,,,,
1701576948,,,,,,,,,,,,,,,,
1701576949,,,,,,,,,,,,,,,,
1701576953,,,,,,,,,,,,,,,,
1701576955,,,,,,,,,,,,,,,,
1701576956,,,,,,,,,,,,,,,,
1701576957,,,,,,,,,,,,,,,,
1701576958,,,,,,,,,,,,,,,,
1701576959,,,,,,,,,,,,,,,,
1701576960,,,,,,,,,,,,,,,,
1701576961,,,,,,,,,,,,,,,,
1701576962,,,,,,,,,,,,,,,,
1701576963,,,,,,,,,,,,,,,,
1701576965,,,,,,,,,,,,,,,,
1701576969,,,,,,,,,,,,,,,,
1701576970,,,,,,,,,,,,,,,,
1701576971,,,,,,,,,,,,,,,,
1701576972,,,,,,,,,,,,,,,,
1701576973,,,,,,,,,,,,,,,,
1701576975,,,,,,,,,,,,,,,,
1701576976,,,,,,,,,,,,,,,,
1701576978,,,,,,,,,,,,,,,,
1701576979,,,,,,,,,,,,,,,,
1701576980,,,,,,,,,,,,,,,,
1701576981,,,,,,,,,,,,,,,,
1701576982,,,,,,,,,,,,,,,,
1701576983,,,,,,,,,,,,,,,,
1701576984,,,,,,,,,,,,,,,,
1701576985,,,,,,,,,,,,,,,,
1701576986,,,,,,,,,,,,,,,,
1701576987,,,,,,,,,,,,,,,,
1701576988,,,,,,,,,,,,,,,,
1701576989,,,,,,,,,,,,,,,,
1701576990,,,,,,,,,,,,,,,,
1701576991,,,,,,,,,,,,,,,,
1701576993,,,,,,,,,,,,,,,,
1701576994,,,,,,,,,,,,,,,,
1701576995,,,,,,,,,,,,,,,,
1701576996,,,,,,,,,,,,,,,,
1701576997,,,,,,,,,,,,,,,,
1701576998,,,,,,,,,,,,,,,,
1701576999,,,,,,,,,,,,,,,,
1701577000,,,,,,,,,,,,,,,,
1701577001,,,,,,,,,,,,,,,,
1701577002,,,,,,,,,,,,,,,,
1701577003,,,,,,,,,,,,,,,,
1701577004,,,,,,,,,,,,,,,,
1701577005,,,,,,,,,,,,,,,,
1701577006,,,,,,,,,,,,,,,,
1701577007,,,,,,,,,,,,,,,,
1701577008,,,,,,,,,,,,,,,,
1701577009,,,,,,,,,,,,,,,,
1701577010,,,,,,,,,,,,,,,,
1701577011,,,,,,,,,,,,,,,,
1701577012,,,,,,,,,,,,,,,,
1701577013,,,,,,,,,,,,,,,,
1701577014,,,,,,,,,,,,,,,,
1701577015,,,,,,,,,,,,,,,,
1701577016,,,,,,,,,,,,,,,,
1701577017,,,,,,,,,,,,,,,,
1701577018,,,,,,,,,,,,,,,,
1701577019,,,,,,,,,,,,,,,,
1701577020,,,,,,,,,,,,,,,,
1701577021,,,,,,,,,,,,,,,,
1701577022,,,,,,,,,,,,,,,,
1701577023,,,,,,,,,,,,,,,,
1701577024,,,,,,,,,,,,,,,,
1701577025,,,,,,,,,,,,,,,,
1701577026,,,,,,,,,,,,,,,,
1701577027,,,,,,,,,,,,,,,,
1701577028,,,,,,,,,,,,,,,,
1701577029,,,,,,,,,,,,,,,,
1701577031,,,,,,,,,,,,,,,,
1701577033,,,,,,,,,,,,,,,,
1701577034,,,,,,,,,,,,,,,,
1701577035,,,,,,,,,,,,,,,,
1701577036,,,,,,,,,,,,,,,,
1701577037,,,,,,,,,,,,,,,,
1701577038,,,,,,,,,,,,,,,,
1701577039,,,,,,,,,,,,,,,,
1701577040,,,,,,,,,,,,,,,,
1701577041,,,,,,,,,,,,,,,,
1701577042,,,,,,,,,,,,,,,,
1701577043,,,,,,,,,,,,,,,,
1701577044,,,,,,,,,,,,,,,,
1701577045,,,,,,,,,,,,,,,,
1701577046,,,,,,,,,,,,,,,,
1701577047,,,,,,,,,,,,,,,,
1701577048,,,,,,,,,,,,,,,,
1701577049,,,,,,,,,,,,,,,,
1701577050,,,,,,,,,,,,,,,,
1701577051,,,,,,,,,,,,,,,,
1701577052,,,,,,,,,,,,,,,,
1701577053,,,,,,,,,,,,,,,,
1701577054,,,,,,,,,,,,,,,,
1701577055,,,,,,,,,,,,,,,,
1701577056,,,,,,,,,,,,,,,,
1701577057,,,,,,,,,,,,,,,,
1701577058,,,,,,,,,,,,,,,,
1701577059,,,,,,,,,,,,,,,,
1701577060,,,,,,,,,,,,,,,,
1701577061,,,,,,,,,,,,,,,,
1701577062,,,,,,,,,,,,,,,,
1701577063,,,,,,,,,,,,,,,,
1701577064,,,,,,,,,,,,,,,,
1701577065,,,,,,,,,,,,,,,,
1701577066,,,,,,,,,,,,,,,,
1701577067,,,,,,,,,,,,,,,,
1701577068,,,,,,,,,,,,,,,,
1701577071,,,,,,,,,,,,,,,,
1701577072,,,,,,,,,,,,,,,,
1701577075,,,,,,,,,,,,,,,,
1701577076,,,,,,,,,,,,,,,,
1701577077,,,,,,,,,,,,,,,,
1701577078,,,,,,,,,,,,,,,,
1701577080,,,,,,,,,,,,,,,,
1701577081,,,,,,,,,,,,,,,,
1701577082,,,,,,,,,,,,,,,,
1701577083,,,,,,,,,,,,,,,,
1701577085,,,,,,,,,,,,,,,,
1701577086,,,,,,,,,,,,,,,,
1701577087,,,,,,,,,,,,,,,,
1701577088,,,,,,,,,,,,,,,,
1701577089,,,,,,,,,,,,,,,,
1701577091,,,,,,,,,,,,,,,,
1701577094,,,,,,,,,,,,,,,,
1701577095,,,,,,,,,,,,,,,,
1701577096,,,,,,,,,,,,,,,,
1701577097,,,,,,,,,,,,,,,,
1701577098,,,,,,,,,,,,,,,,
1701577099,,,,,,,,,,,,,,,,
1701577100,,,,,,,,,,,,,,,,
1701577102,,,,,,,,,,,,,,,,
1701577103,,,,,,,,,,,,,,,,
1701577104,,,,,,,,,,,,,,,,
1701577106,,,,,,,,,,,,,,,,
1701577107,,,,,,,,,,,,,,,,
1701577108,,,,,,,,,,,,,,,,
1701577109,,,,,,,,,,,,,,,,
1701577110,,,,,,,,,,,,,,,,
1701577111,,,,,,,,,,,,,,,,
1701577112,,,,,,,,,,,,,,,,
1701577113,,,,,,,,,,,,,,,,
1701577114,,,,,,,,,,,,,,,,
1701577115,,,,,,,,,,,,,,,,
1701577116,,,,,,,,,,,,,,,,
1701577118,,,,,,,,,,,,,,,,
1701577119,,,,,,,,,,,,,,,,
1701577120,,,,,,,,,,,,,,,,
1701577122,,,,,,,,,,,,,,,,
1701577123,,,,,,,,,,,,,,,,
1701577124,,,,,,,,,,,,,,,,
1701577125,,,,,,,,,,,,,,,,
1701577126,,,,,,,,,,,,,,,,
1701577127,,,,,,,,,,,,,,,,
1701577128,,,,,,,,,,,,,,,,
1701577129,,,,,,,,,,,,,,,,
1701577130,,,,,,,,,,,,,,,,
1701577131,,,,,,,,,,,,,,,,
1701577133,,,,,,,,,,,,,,,,
1701577134,,,,,,,,,,,,,,,,
1701577135,,,,,,,,,,,,,,,,
1701577136,,,,,,,,,,,,,,,,
1701577137,,,,,,,,,,,,,,,,
1701577138,,,,,,,,,,,,,,,,
1701577139,,,,,,,,,,,,,,,,
1701577140,,,,,,,,,,,,,,,,
1701577141,,,,,,,,,,,,,,,,
1701577143,,,,,,,,,,,,,,,,
1701577144,,,,,,,,,,,,,,,,
1701577145,,,,,,,,,,,,,,,,
1701577146,,,,,,,,,,,,,,,,
1701577147,,,,,,,,,,,,,,,,
1701577148,,,,,,,,,,,,,,,,
1701577149,,,,,,,,,,,,,,,,
1701577150,,,,,,,,,,,,,,,,
1701577151,,,,,,,,,,,,,,,,
1701577152,,,,,,,,,,,,,,,,
1701577153,,,,,,,,,,,,,,,,
1701577154,,,,,,,,,,,,,,,,
1701577155,,,,,,,,,,,,,,,,
1701577156,,,,,,,,,,,,,,,,
1701577157,,,,,,,,,,,,,,,,
1701577158,,,,,,,,,,,,,,,,
1701577159,,,,,,,,,,,,,,,,
1701577160,,,,,,,,,,,,,,,,
1701577161,,,,,,,,,,,,,,,,
1701577162,,,,,,,,,,,,,,,,
1701577163,,,,,,,,,,,,,,,,
1701577164,,,,,,,,,,,,,,,,
1701577165,,,,,,,,,,,,,,,,
1701577166,,,,,,,,,,,,,,,,
1701577167,,,,,,,,,,,,,,,,
1701577169,,,,,,,,,,,,,,,,
1701577171,,,,,,,,,,,,,,,,
1701577172,,,,,,,,,,,,,,,,
1701577173,,,,,,,,,,,,,,,,
1701577174,,,,,,,,,,,,,,,,
1701577175,,,,,,,,,,,,,,,,
1701577176,,,,,,,,,,,,,,,,
1701577177,,,,,,,,,,,,,,,,
1701577178,,,,,,,,,,,,,,,,
1701577179,,,,,,,,,,,,,,,,
1701577180,,,,,,,,,,,,,,,,
1701577181,,,,,,,,,,,,,,,,
1701577182,,,,,,,,,,,,,,,,
1701577183,,,,,,,,,,,,,,,,
1701577184,,,,,,,,,,,,,,,,
1701577185,,,,,,,,,,,,,,,,
1701577186,,,,,,,,,,,,,,,,
1701577187,,,,,,,,,,,,,,,,
1701577188,,,,,,,,,,,,,,,,
1701577189,,,,,,,,,,,,,,,,
1701577190,,,,,,,,,,,,,,,,
1701577191,,,,,,,,,,,,,,,,
1701577192,,,,,,,,,,,,,,,,
1701577193,,,,,,,,,,,,,,,,
1701577194,,,,,,,,,,,,,,,,
1701577195,,,,,,,,,,,,,,,,
1701577196,,,,,,,,,,,,,,,,
1701577197,,,,,,,,,,,,,,,,
1701577198,,,,,,,,,,,,,,,,
1701577199,,,,,,,,,,,,,,,,
1701577200,,,,,,,,,,,,,,,,
1701577201,,,,,,,,,,,,,,,,
1701577202,,,,,,,,,,,,,,,,
1701577203,,,,,,,,,,,,,,,,
1701577204,,,,,,,,,,,,,,,,
1701577205,,,,,,,,,,,,,,,,
1701577206,,,,,,,,,,,,,,,,
1701577207,,,,,,,,,,,,,,,,
1701577208,,,,,,,,,,,,,,,,
1701577209,,,,,,,,,,,,,,,,
1701577210,,,,,,,,,,,,,,,,
1701577211,,,,,,,,,,,,,,,,
1701577212,,,,,,,,,,,,,,,,
1701577213,,,,,,,,,,,,,,,,
1701577214,,,,,,,,,,,,,,,,
1701577215,,,,,,,,,,,,,,,,
1701577216,,,,,,,,,,,,,,,,
1701577217,,,,,,,,,,,,,,,,
1701577218,,,,,,,,,,,,,,,,
1701577219,,,,,,,,,,,,,,,,
1701577220,,,,,,,,,,,,,,,,
1701577221,,,,,,,,,,,,,,,,
1701577222,,,,,,,,,,,,,,,,
1701577223,,,,,,,,,,,,,,,,
1701577224,,,,,,,,,,,,,,,,
1701577225,,,,,,,,,,,,,,,,
1701577226,,,,,,,,,,,,,,,,
1701577227,,,,,,,,,,,,,,,,
1701577228,,,,,,,,,,,,,,,,
1701577229,,,,,,,,,,,,,,,,
1701577230,,,,,,,,,,,,,,,,
1701577231,,,,,,,,,,,,,,,,
1701577232,,,,,,,,,,,,,,,,
1701577233,,,,,,,,,,,,,,,,
1701577234,,,,,,,,,,,,,,,,
1701577235,,,,,,,,,,,,,,,,
1701577236,,,,,,,,,,,,,,,,
1701577237,,,,,,,,,,,,,,,,
1701577238,,,,,,,,,,,,,,,,
1701577239,,,,,,,,,,,,,,,,
1701577240,,,,,,,,,,,,,,,,
1701577241,,,,,,,,,,,,,,,,
1701577242,,,,,,,,,,,,,,,,
1701577243,,,,,,,,,,,,,,,,
1701577244,,,,,,,,,,,,,,,,
1701577245,,,,,,,,,,,,,,,,
1701577246,,,,,,,,,,,,,,,,
1701577247,,,,,,,,,,,,,,,,
1701577248,,,,,,,,,,,,,,,,
1701577249,,,,,,,,,,,,,,,,
1701577250,,,,,,,,,,,,,,,,
1701577251,,,,,,,,,,,,,,,,
1701577252,,,,,,,,,,,,,,,,
1701577253,,,,,,,,,,,,,,,,
1701577254,,,,,,,,,,,,,,,,
1701577255,,,,,,,,,,,,,,,,
1701577256,,,,,,,,,,,,,,,,
1701577257,,,,,,,,,,,,,,,,
1701577258,,,,,,,,,,,,,,,,
1701577259,,,,,,,,,,,,,,,,
1701577260,,,,,,,,,,,,,,,,
1701577261,,,,,,,,,,,,,,,,
1701577262,,,,,,,,,,,,,,,,
1701577263,,,,,,,,,,,,,,,,
1701577264,,,,,,,,,,,,,,,,
1701577265,,,,,,,,,,,,,,,,
1701577266,,,,,,,,,,,,,,,,
1701577267,,,,,,,,,,,,,,,,
1701577268,,,,,,,,,,,,,,,,
1701577269,,,,,,,,,,,,,,,,
1701577270,,,,,,,,,,,,,,,,
1701577271,,,,,,,,,,,,,,,,
1701577272,,,,,,,,,,,,,,,,
1701577273,,,,,,,,,,,,,,,,
1701577274,,,,,,,,,,,,,,,,
1701577275,,,,,,,,,,,,,,,,
1701577276,,,,,,,,,,,,,,,,
1701577277,,,,,,,,,,,,,,,,
1701577278,,,,,,,,,,,,,,,,
1701577279,,,,,,,,,,,,,,,,
1701577280,,,,,,,,,,,,,,,,
1701577281,,,,,,,,,,,,,,,,
1701577282,,,,,,,,,,,,,,,,
1701577283,,,,,,,,,,,,,,,,
1701577284,,,,,,,,,,,,,,,,
1701577285,,,,,,,,,,,,,,,,
1701577286,,,,,,,,,,,,,,,,
1701577287,,,,,,,,,,,,,,,,
1701577288,,,,,,,,,,,,,,,,
1701577289,,,,,,,,,,,,,,,,
1701577291,,,,,,,,,,,,,,,,
1701577292,,,,,,,,,,,,,,,,
1701577293,,,,,,,,,,,,,,,,
1701577295,,,,,,,,,,,,,,,,
1701577296,,,,,,,,,,,,,,,,
1701577297,,,,,,,,,,,,,,,,
1701577298,,,,,,,,,,,,,,,,
1701577299,,,,,,,,,,,,,,,,
1701577301,,,,,,,,,,,,,,,,
1701577302,,,,,,,,,,,,,,,,
1701577303,,,,,,,,,,,,,,,,
1701577304,,,,,,,,,,,,,,,,
1701577307,,,,,,,,,,,,,,,,
1701577308,,,,,,,,,,,,,,,,
1701577309,,,,,,,,,,,,,,,,
1701577310,,,,,,,,,,,,,,,,
1701577311,,,,,,,,,,,,,,,,
1701577312,,,,,,,,,,,,,,,,
1701577315,,,,,,,,,,,,,,,,
1701577316,,,,,,,,,,,,,,,,
1701577317,,,,,,,,,,,,,,,,
1701577318,,,,,,,,,,,,,,,,
1701577321,,,,,,,,,,,,,,,,
1701577322,,,,,,,,,,,,,,,,
1701577323,,,,,,,,,,,,,,,,
1701577324,,,,,,,,,,,,,,,,
1701577325,,,,,,,,,,,,,,,,
1701577326,,,,,,,,,,,,,,,,
1701577328,,,,,,,,,,,,,,,,
1701577329,,,,,,,,,,,,,,,,
1701577330,,,,,,,,,,,,,,,,
1701577331,,,,,,,,,,,,,,,,
1701577332,,,,,,,,,,,,,,,,
1701577333,,,,,,,,,,,,,,,,
1701577334,,,,,,,,,,,,,,,,
1701577335,,,,,,,,,,,,,,,,
1701577336,,,,,,,,,,,,,,,,
1701577337,,,,,,,,,,,,,,,,
1701577338,,,,,,,,,,,,,,,,
1701577339,,,,,,,,,,,,,,,,
1701577340,,,,,,,,,,,,,,,,
1701577341,,,,,,,,,,,,,,,,
1701577342,,,,,,,,,,,,,,,,
1701577343,,,,,,,,,,,,,,,,
1701577344,,,,,,,,,,,,,,,,
1701577345,,,,,,,,,,,,,,,,
1701577346,,,,,,,,,,,,,,,,
1701577347,,,,,,,,,,,,,,,,
1701577348,,,,,,,,,,,,,,,,
1701577349,,,,,,,,,,,,,,,,
1701577350,,,,,,,,,,,,,,,,
1701577351,,,,,,,,,,,,,,,,
1701577352,,,,,,,,,,,,,,,,
1701577353,,,,,,,,,,,,,,,,
1701577354,,,,,,,,,,,,,,,,
1701577355,,,,,,,,,,,,,,,,
1701577356,,,,,,,,,,,,,,,,
1701577357,,,,,,,,,,,,,,,,
1701577358,,,,,,,,,,,,,,,,
1701577359,,,,,,,,,,,,,,,,
1701577361,,,,,,,,,,,,,,,,
1701577362,,,,,,,,,,,,,,,,
1701577363,,,,,,,,,,,,,,,,
1701577364,,,,,,,,,,,,,,,,
1701577365,,,,,,,,,,,,,,,,
1701577367,,,,,,,,,,,,,,,,
1701577368,,,,,,,,,,,,,,,,
1701577369,,,,,,,,,,,,,,,,
1701577370,,,,,,,,,,,,,,,,
1701577371,,,,,,,,,,,,,,,,
1701577372,,,,,,,,,,,,,,,,
1701577373,,,,,,,,,,,,,,,,
1701577374,,,,,,,,,,,,,,,,
1701577375,,,,,,,,,,,,,,,,
1701577376,,,,,,,,,,,,,,,,
1701577377,,,,,,,,,,,,,,,,
1701577378,,,,,,,,,,,,,,,,
1701577379,,,,,,,,,,,,,,,,
1701577380,,,,,,,,,,,,,,,,
1701577381,,,,,,,,,,,,,,,,
1701577382,,,,,,,,,,,,,,,,
1701577383,,,,,,,,,,,,,,,,
1701577384,,,,,,,,,,,,,,,,
1701577386,,,,,,,,,,,,,,,,
1701577387,,,,,,,,,,,,,,,,
1701577388,,,,,,,,,,,,,,,,
1701577389,,,,,,,,,,,,,,,,
1701577390,,,,,,,,,,,,,,,,
1701577391,,,,,,,,,,,,,,,,
1701577392,,,,,,,,,,,,,,,,
1701577393,,,,,,,,,,,,,,,,
1701577394,,,,,,,,,,,,,,,,
1701577395,,,,,,,,,,,,,,,,
1701577396,,,,,,,,,,,,,,,,
1701577397,,,,,,,,,,,,,,,,
1701577398,,,,,,,,,,,,,,,,
1701577399,,,,,,,,,,,,,,,,
1701577400,,,,,,,,,,,,,,,,
1701577401,,,,,,,,,,,,,,,,
1701577402,,,,,,,,,,,,,,,,
1701577403,,,,,,,,,,,,,,,,
1701577404,,,,,,,,,,,,,,,,
1701577405,,,,,,,,,,,,,,,,
1701577406,,,,,,,,,,,,,,,,
1701577407,,,,,,,,,,,,,,,,
1701577408,,,,,,,,,,,,,,,,
1701577409,,,,,,,,,,,,,,,,
1701577410,,,,,,,,,,,,,,,,
1701577413,,,,,,,,,,,,,,,,
1701577414,,,,,,,,,,,,,,,,
1701577415,,,,,,,,,,,,,,,,
1701577416,,,,,,,,,,,,,,,,
1701577417,,,,,,,,,,,,,,,,
1701577418,,,,,,,,,,,,,,,,
1701577419,,,,,,,,,,,,,,,,
1701577420,,,,,,,,,,,,,,,,
1701577422,,,,,,,,,,,,,,,,
1701577423,,,,,,,,,,,,,,,,
1701577424,,,,,,,,,,,,,,,,
1701577425,,,,,,,,,,,,,,,,
1701577426,,,,,,,,,,,,,,,,
1701577427,,,,,,,,,,,,,,,,
1701577428,,,,,,,,,,,,,,,,
1701577429,,,,,,,,,,,,,,,,
1701577430,,,,,,,,,,,,,,,,
1701577431,,,,,,,,,,,,,,,,
1701577432,,,,,,,,,,,,,,,,
1701577433,,,,,,,,,,,,,,,,
1701577434,,,,,,,,,,,,,,,,
1701577435,,,,,,,,,,,,,,,,
1701577436,,,,,,,,,,,,,,,,
1701577437,,,,,,,,,,,,,,,,
1701577438,,,,,,,,,,,,,,,,
1701577439,,,,,,,,,,,,,,,,
1701577440,,,,,,,,,,,,,,,,
1701577441,,,,,,,,,,,,,,,,
1701577442,,,,,,,,,,,,,,,,
1701577443,,,,,,,,,,,,,,,,
1701577444,,,,,,,,,,,,,,,,
1701577445,,,,,,,,,,,,,,,,
1701577446,,,,,,,,,,,,,,,,
1701577447,,,,,,,,,,,,,,,,
1701577448,,,,,,,,,,,,,,,,
1701577450,,,,,,,,,,,,,,,,
1701577451,,,,,,,,,,,,,,,,
1701577452,,,,,,,,,,,,,,,,
1701577453,,,,,,,,,,,,,,,,
1701577454,,,,,,,,,,,,,,,,
1701577455,,,,,,,,,,,,,,,,
1701577456,,,,,,,,,,,,,,,,
1701577457,,,,,,,,,,,,,,,,
1701577458,,,,,,,,,,,,,,,,
1701577460,,,,,,,,,,,,,,,,
1701577462,,,,,,,,,,,,,,,,
1701577463,,,,,,,,,,,,,,,,
1701577464,,,,,,,,,,,,,,,,
1701577465,,,,,,,,,,,,,,,,
1701577466,,,,,,,,,,,,,,,,
1701577468,,,,,,,,,,,,,,,,
1701577469,,,,,,,,,,,,,,,,
1701577470,,,,,,,,,,,,,,,,
1701577471,,,,,,,,,,,,,,,,
1701577472,,,,,,,,,,,,,,,,
1701577473,,,,,,,,,,,,,,,,
1701577474,,,,,,,,,,,,,,,,
1701577475,,,,,,,,,,,,,,,,
1701577476,,,,,,,,,,,,,,,,
1701577477,,,,,,,,,,,,,,,,
1701577478,,,,,,,,,,,,,,,,
1701577479,,,,,,,,,,,,,,,,
1701577480,,,,,,,,,,,,,,,,
1701577481,,,,,,,,,,,,,,,,
1701577482,,,,,,,,,,,,,,,,
1701577483,,,,,,,,,,,,,,,,
1701577484,,,,,,,,,,,,,,,,
1701577485,,,,,,,,,,,,,,,,
1701577486,,,,,,,,,,,,,,,,
1701577487,,,,,,,,,,,,,,,,
1701577488,,,,,,,,,,,,,,,,
1701577489,,,,,,,,,,,,,,,,
1701577490,,,,,,,,,,,,,,,,
1701577491,,,,,,,,,,,,,,,,
1701577492,,,,,,,,,,,,,,,,
1701577493,,,,,,,,,,,,,,,,
1701577494,,,,,,,,,,,,,,,,
1701577495,,,,,,,,,,,,,,,,
1701577496,,,,,,,,,,,,,,,,
1701577497,,,,,,,,,,,,,,,,
1701577498,,,,,,,,,,,,,,,,
1701577499,,,,,,,,,,,,,,,,
1701577500,,,,,,,,,,,,,,,,
1701577501,,,,,,,,,,,,,,,,
1701577502,,,,,,,,,,,,,,,,
1701577503,,,,,,,,,,,,,,,,
1701577504,,,,,,,,,,,,,,,,
1701577505,,,,,,,,,,,,,,,,
1701577506,,,,,,,,,,,,,,,,
1701577507,,,,,,,,,,,,,,,,
1701577508,,,,,,,,,,,,,,,,
1701577509,,,,,,,,,,,,,,,,
1701577510,,,,,,,,,,,,,,,,
1701577511,,,,,,,,,,,,,,,,
1701577512,,,,,,,,,,,,,,,,
1701577513,,,,,,,,,,,,,,,,
1701577514,,,,,,,,,,,,,,,,
1701577515,,,,,,,,,,,,,,,,
1701577516,,,,,,,,,,,,,,,,
1701577517,,,,,,,,,,,,,,,,
1701577519,,,,,,,,,,,,,,,,
1701577521,,,,,,,,,,,,,,,,
1701577522,,,,,,,,,,,,,,,,
1701577523,,,,,,,,,,,,,,,,
1701577524,,,,,,,,,,,,,,,,
1701577525,,,,,,,,,,,,,,,,
1701577526,,,,,,,,,,,,,,,,
1701577527,,,,,,,,,,,,,,,,
1701577528,,,,,,,,,,,,,,,,
1701577529,,,,,,,,,,,,,,,,
1701577530,,,,,,,,,,,,,,,,
1701577531,,,,,,,,,,,,,,,,
1701577532,,,,,,,,,,,,,,,,
1701577533,,,,,,,,,,,,,,,,
1701577534,,,,,,,,,,,,,,,,
1701577535,,,,,,,,,,,,,,,,
1701577537,,,,,,,,,,,,,,,,
1701577538,,,,,,,,,,,,,,,,
1701577539,,,,,,,,,,,,,,,,
1701577540,,,,,,,,,,,,,,,,
1701577544,,,,,,,,,,,,,,,,
1701577545,,,,,,,,,,,,,,,,
1701577546,,,,,,,,,,,,,,,,
1701577547,,,,,,,,,,,,,,,,
1701577549,,,,,,,,,,,,,,,,
1701577550,,,,,,,,,,,,,,,,
1701577551,,,,,,,,,,,,,,,,
1701577552,,,,,,,,,,,,,,,,
1701577553,,,,,,,,,,,,,,,,
1701577554,,,,,,,,,,,,,,,,
1701577555,,,,,,,,,,,,,,,,
1701577556,,,,,,,,,,,,,,,,
1701577557,,,,,,,,,,,,,,,,
1701577558,,,,,,,,,,,,,,,,
1701577559,,,,,,,,,,,,,,,,
1701577560,,,,,,,,,,,,,,,,
1701577561,,,,,,,,,,,,,,,,
1701577562,,,,,,,,,,,,,,,,
1701577563,,,,,,,,,,,,,,,,
1701577564,,,,,,,,,,,,,,,,
1701577565,,,,,,,,,,,,,,,,
1701577566,,,,,,,,,,,,,,,,
1701577567,,,,,,,,,,,,,,,,
1701577568,,,,,,,,,,,,,,,,
1701577569,,,,,,,,,,,,,,,,
1701577570,,,,,,,,,,,,,,,,
1701577571,,,,,,,,,,,,,,,,
1701577572,,,,,,,,,,,,,,,,
1701577573,,,,,,,,,,,,,,,,
1701577574,,,,,,,,,,,,,,,,
1701577575,,,,,,,,,,,,,,,,
1701577576,,,,,,,,,,,,,,,,
1701577577,,,,,,,,,,,,,,,,
1701577578,,,,,,,,,,,,,,,,
1701577579,,,,,,,,,,,,,,,,
1701577580,,,,,,,,,,,,,,,,
1701577581,,,,,,,,,,,,,,,,
1701577582,,,,,,,,,,,,,,,,
1701577583,,,,,,,,,,,,,,,,
1701577584,,,,,,,,,,,,,,,,
1701577586,,,,,,,,,,,,,,,,
1701577587,,,,,,,,,,,,,,,,
1701577588,,,,,,,,,,,,,,,,
